Event,ID,Rank,Name,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3504,18,EHSAN ASRAR,IRI,6.320,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3270,19,ALFIAN MUHAMMAD FAJRI,INA,6.340,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3258,20,YULIANTO ABUDZAR,INA,6.470,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",106,20,ARTEM KHABIBULLIN,RUS,6.470,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",108,22,RUSLAN FAIZULLIN,RUS,6.480,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3477,23,MEHDI ALIPOUR SHENAZANDIFARD,IRI,6.490,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",241,24,TAGIR IZMAILOV,RUS,6.530,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",120,25,LEV RUDATSKIY,RUS,6.550,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",205,26,VLADISLAV TERLEEV,RUS,6.620,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2845,27,MARCIN DZIENSKI,POL,6.670,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3554,28,PORYA KARIM POUR,IRI,6.680,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",899,29,GIAN LUCA ZODDA,ITA,6.710,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",195,30,ALMAZ NAGAEV,RUS,6.820,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",240,31,EDUARD DAUKAEV,RUS,6.830,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",1843,32,MICHAEL FINN-HENRY,USA,6.840,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3567,33,MOHAMMAD REZA EHTESHAM NIA,IRI,6.880,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",224,34,DEMYAN ZAYTSEV,RUS,6.960,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2951,35,ZHIYONG OU,CHN,7.010,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2960,36,FENGQI WANG,CHN,7.070,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",165,37,NIKOLAI IARILOVETS,RUS,7.140,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",198,38,SERGEI RUKIN,RUS,7.400,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",92,39,GEORGY ARTAMONOV,RUS,7.430,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3358,40,ARTYOM DEVYATERIKOV,KAZ,7.620,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2947,41,YUFEI PAN,CHN,7.630,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",793,42,MIKEL ASIER LINACISORO MOLINA,ESP,7.870,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2309,43,YOSHIYUKI OGATA,JPN,7.900,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",1393,44,PETR BURIAN,CZE,7.960,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3367,45,ALEXEY PANFILOV,KAZ,7.980,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",1713,46,JOSH LEVIN,USA,8.170,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2865,47,SZYMON PECIKIEWICZ,POL,8.200,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",1559,48,SEAN MCCOLL,CAN,8.390,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2272,49,KOKORO FUJII,JPN,8.500,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",1214,50,JAKOB SCHUBERT,AUT,8.550,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",912,51,FILIP SCHENK,ITA,8.660,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",221,52,MIKHAIL BABICHEV,RUS,8.760,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3037,53,BORNA CUJIC,CRO,8.800,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",1394,54,MATEJ BURIAN,CZE,8.850,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2276,54,TOMOA NARASAKI,JPN,8.850,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2337,56,TAISEI ISHIMATSU,JPN,8.860,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2334,57,KEITA DOHI,JPN,9.110,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",776,58,JAVIER CANO BLAZQUEZ,ESP,9.250,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2931,59,HAIBIN QU,CHN,9.280,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3185,60,MORITZ HANS,GER,9.320,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2954,61,DICHONG HUANG,CHN,9.360,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",146,62,ARSENII BOGOMOLOV,RUS,9.470,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",318,63,SIMON LORENZI,BEL,9.490,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3131,64,YANNICK FLOHÉ,GER,9.580,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",797,65,JONATAN FLOR VAZQUEZ,ESP,9.690,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3111,66,DAVID FIRNENBURG,GER,9.730,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3989,67,YUVAL SHEMLA,ISR,10.340,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",172,68,VLADISLAV SHEVCHENKO,RUS,10.760,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",320,69,NICOLAS COLLIN,BEL,10.980,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3998,70,NIMROD MARCUS,ISR,13.060,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",1534,71,BOHDAN BOTNAR,UKR,FALL,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",2332,71,KAI HARADA,JPN,FALSE START,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3433,71,DMITRY KARAVAEV,BLR,FALSE START,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",3375,71,ALIMZHAN MYRZABEKOV,KAZ,FALSE START,
"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",154,71,ALEKSANDR SHILOV,RUS,FALSE START,
