Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3211,37,CARLOS GRANJA,M,ECU,5.688,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3274,38,SABRI SABRI,M,INA,5.73,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,1798,39,NOAH BRATSCHI,M,USA,5.747,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,1843,40,MICHAEL FINN-HENRY,M,CAN,5.749,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,1263,41,LUKAS KNAPP,M,AUT,5.760,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,494,42,PIERRE REBREYEND,M,FRA,5.767,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,11381,43,RYO OMASA,M,JPN,5.82,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3397,44,BEKNUR ALTYNBEKOV,M,KAZ,5.83,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,1278,45,TOBIAS PLANGGER,M,AUT,5.84,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,6283,46,ALESSANDRO BOULOS,M,ITA,5.87,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,11737,47,MARIUS PAYET GABORIAUD,M,FRA,5.88,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3551,48,MILAD ALIPOURSHENAZANDIFARD,M,IRI,5.90,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3316,49,PANGERAN SEPTO WIBOWO SIBURIAN,M,INA,5.95,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,11702,50,DEEPU MALLESH,M,IND,5.98,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,11854,51,DYLAN LE,M,CAN,5.99,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,1372,52,JAN KRIZ,M,CZE,6.00,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,13043,53,SHUTO FUJINO,M,JPN,6.01,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,10820,54,ALISHER MURAT,M,KAZ,6.02,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3362,55,AMIR MAIMURATOV,M,KAZ,6.16,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,2391,56,YUDAI IKEDA,M,JPN,6.18,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,11981,57,DAESEONG KIM,M,KOR,6.22,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,13592,58,ZACH HAMMER,M,USA,6.23,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,11886,59,QUINN O'FRANCIA,M,USA,6.25,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3410,60,MATVEY YESSIPOV,M,KAZ,6.30,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,1480,61,DANYIL BOLDYREV,M,UKR,6.35,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,13932,62,ADRIEN LEVESQUE,M,CAN,6.51,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3208,63,ISAAC ESTEVEZ,M,ECU,6.53,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,14001,64,MOTONORI TABUCHI,M,JPN,6.73,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,13851,65,HAYDEN BARTON,M,AUS,6.93,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3348,66,MOHD IZZAT MOHD SHOKOR,M,MAS,7.03,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3169,67,VALENTIN STERNIK,M,ARG,7.08,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,11967,68,JIT YI DENZEL CHUA,M,SGP,7.44,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,3683,69,TAN BING QIAN,M,SGP,7.45,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,1936,70,DARREN SKOLNIK,M,USA,8.63,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,13683,71,TARIM MEHMET ALİ,M,TUR,10.27,
IFSC - Climbing World Cup (S) - Jakarta (INA) 2023,865,72,LUDOVICO FOSSALI,M,ITA,FALL,
