Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",11702,34,DEEPU MALLESH,M,IND,6.46,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2146,35,CHIA HSIANG LIN,M,TPE,6.50 (6.809),
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2240,36,CHEUK-NAM WONG,M,HKG,6.50 (6.815),
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",13153,37,YONGJUN JUNG,M,KOR,6.57,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",11892,38,MINSU KANG,M,KOR,6.62,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",11381,39,RYO OMASA,M,JPN,6.69,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",3416,40,YEVGENIY BRYAKIN,M,KAZ,6.78,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",11396,41,MOCH RIZKY SAMUDRA DEWANTARA,M,INA,6.93,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2217,42,CHI-FUNG AU,M,HKG,6.94,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2657,43,SAHIL KHAN,M,IND,6.97,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",13915,44,JULIAN RONAN DAVID,M,NZL,7.83,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",13043,45,SHUTO FUJINO,M,JPN,7.92,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1843,46,MICHAEL FINN-HENRY,M,CAN,7.96,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",11841,47,AARON MATTES,M,AUS,10.55,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",1480,48,DANYIL BOLDYREV,M,UKR,FALL,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",13914,48,FLYNN HUGH CHISHOLM,M,NZL,FALL,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",11409,48,LIANG ZHANG,M,CHN,FALL,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",3471,51,REZA ALIPOUR SHENAZANDIFARD,M,IRI,FALSE START,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",3115,51,LEANDER CARMANNS,M,GER,FALSE START,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",13592,51,ZACH HAMMER,M,USA,FALSE START,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",3318,51,HINAYAH MUHAMMAD,M,INA,FALSE START,
"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",2383,51,HAJIME TAKEDA,M,JPN,FALSE START,
