Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",92,33,GEORGY ARTAMONOV,M,RUS,8.250,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3222,34,GALO HERNANDEZ,M,ECU,8.330,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",933,35,LEONARDO SANDRIN,M,ITA,8.480,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3111,36,DAVID FIRNENBURG,M,GER,8.600,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3220,37,NICKOLAIE RIVADENEIRA,M,ECU,8.710,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1523,38,IVAN FILIPIUK,M,UKR,8.870,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1495,39,DMYTRO LYSENKO,M,UKR,9.160,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",776,40,JAVIER CANO BLAZQUEZ,M,ESP,9.190,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3208,41,ISAAC ESTEVEZ,M,ECU,9.320,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",952,42,ALESSANDRO CINGARI,M,ITA,9.390,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3226,43,BRYAM MORENO,M,ECU,9.520,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2214,44,KA-CHUN YAU,M,HKG,9.680,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",2226,45,HEI-YEUNG LAM,M,HKG,10.400,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",797,46,JONATAN FLOR VAZQUEZ,M,ESP,10.410,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3165,47,GUSTAVO GABRIEL SUAREZ MUNNE,M,ARG,14.370,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",3163,48,SANTIAGO CHRISTENSEN,M,ARG,FALSE START,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",912,48,FILIP SCHENK,M,ITA,FALSE START,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",1891,48,NICHOLAS STRONG,M,USA,FALSE START,
