Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3009,41,YUETONG ZHANG,CHN,1T4Z 6 10,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3161,43,VALENTINA AGUADO,ARG,1T1Z 3 1,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11785,43,CAMPBELL SARINOPOULOS,USA,1T3Z 1 11,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11784,45,HANA KOIKE,JPN,0T3Z 0 9,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",653,45,JENNIFER WOOD,GBR,0T3Z 0 10,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",4227,47,ARANTZA FERNÁNDEZ GUTIERREZ,MEX,0T2Z 0 6,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1694,47,EMI TAKASHIBA,CAN,0T3Z 0 11,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11740,49,SANDRA HOPFENSITZ,GER,0T1Z 0 1,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",4221,49,VALERIA MACIAS FERREIRA,MEX,0T1Z 0 1,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3911,51,ALEJANDRA CONTRERAS,CHI,0T1Z 0 2,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3647,51,TAN SHI HUI,SGP,0T1Z 0 2,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11998,53,ZOE GARCIA MOLINA,ARG,0T1Z 0 6,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",4215,53,MARÍA FERNANDA GONZÁLEZ RÁMIREZ,MEX,0T1Z 0 3,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11517,55,GRACE CROWLEY,AUS,0T0Z 0 0,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",12484,55,ELIZABETH SEPULVEDA,PUR,0T1Z 0 5,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2499,57,SIOBHAN DOBIE,AUS,0T0Z 0 0,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",4220,57,MARÍA FERNANDA HIDALGO AMEZQUITA,MEX,0T0Z 0 0,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",12821,,VALERIIA KORYTTSEVA,UKR,DNS,,
